t,x,y,vx,vy,jacobi
51.47185404,0.80664327,-2.43146761,-2.74118821,-0.86341084,-0.91626020
51.47394843,0.80090002,-2.43326892,-2.74321451,-0.85671786,-0.91630229
51.47604283,0.79515254,-2.43505621,-2.74522410,-0.85001991,-0.91634438
51.47813722,0.78940087,-2.43682947,-2.74721696,-0.84331704,-0.91638647
51.48023162,0.78364504,-2.43858869,-2.74919308,-0.83660928,-0.91642855
51.48232601,0.77788509,-2.44033385,-2.75115246,-0.82989668,-0.91647064
51.48442041,0.77212105,-2.44206495,-2.75309507,-0.82317928,-0.91651272
51.48651480,0.76635296,-2.44378197,-2.75502091,-0.81645712,-0.91655480
51.48860920,0.76058086,-2.44548491,-2.75692996,-0.80973025,-0.91659688
51.49070359,0.75480478,-2.44717375,-2.75882222,-0.80299871,-0.91663896
51.49279799,0.74902475,-2.44884850,-2.76069767,-0.79626254,-0.91668103
51.49489238,0.74324081,-2.45050913,-2.76255629,-0.78952178,-0.91672311
51.49698678,0.73745300,-2.45215563,-2.76439809,-0.78277647,-0.91676518
51.49908117,0.73166134,-2.45378801,-2.76622303,-0.77602666,-0.91680725
51.50117557,0.72586588,-2.45540624,-2.76803113,-0.76927239,-0.91684932
51.50326996,0.72006665,-2.45701033,-2.76982235,-0.76251371,-0.91689139
51.50536436,0.71426369,-2.45860025,-2.77159670,-0.75575065,-0.91693346
51.50745875,0.70845703,-2.46017600,-2.77335416,-0.74898325,-0.91697552
51.50955315,0.70264671,-2.46173758,-2.77509471,-0.74221157,-0.91701758
51.51164754,0.69683276,-2.46328497,-2.77681836,-0.73543564,-0.91705965
51.51374194,0.69101521,-2.46481816,-2.77852508,-0.72865550,-0.91710171
51.51583633,0.68519411,-2.46633715,-2.78021488,-0.72187120,-0.91714377
51.51793073,0.67936949,-2.46784192,-2.78188773,-0.71508278,-0.91718582
51.52002512,0.67354138,-2.46933248,-2.78354362,-0.70829029,-0.91722788
51.52211952,0.66770983,-2.47080880,-2.78518255,-0.70149376,-0.91726993
51.52421391,0.66187485,-2.47227088,-2.78680451,-0.69469324,-0.91731198
51.52630831,0.65603650,-2.47371872,-2.78840948,-0.68788878,-0.91735403
51.52840270,0.65019481,-2.47515230,-2.78999746,-0.68108040,-0.91739608
51.53049710,0.64434980,-2.47657162,-2.79156844,-0.67426817,-0.91743813
51.53259149,0.63850153,-2.47797667,-2.79312240,-0.66745212,-0.91748018
51.53468589,0.63265001,-2.47936743,-2.79465934,-0.66063229,-0.91752222
51.53678028,0.62679530,-2.48074391,-2.79617924,-0.65380872,-0.91756426
51.53887468,0.62093742,-2.48210610,-2.79768210,-0.64698147,-0.91760630
51.54096907,0.61507641,-2.48345398,-2.79916791,-0.64015056,-0.91764834
51.54306347,0.60921231,-2.48478755,-2.80063666,-0.63331606,-0.91769038
51.54515787,0.60334515,-2.48610680,-2.80208834,-0.62647799,-0.91773241
51.54725226,0.59747496,-2.48741173,-2.80352294,-0.61963640,-0.91777445
51.54934666,0.59160179,-2.48870233,-2.80494045,-0.61279134,-0.91781648
51.55144105,0.58572567,-2.48997858,-2.80634087,-0.60594284,-0.91785851
51.55353545,0.57984663,-2.49124049,-2.80772417,-0.59909096,-0.91790054
51.55562984,0.57396472,-2.49248805,-2.80909037,-0.59223573,-0.91794256
51.55772424,0.56807996,-2.49372124,-2.81043944,-0.58537719,-0.91798459
51.55981863,0.56219239,-2.49494007,-2.81177138,-0.57851540,-0.91802661
51.56191303,0.55630205,-2.49614452,-2.81308618,-0.57165039,-0.91806863
51.56400742,0.55040898,-2.49733459,-2.81438383,-0.56478221,-0.91811065
51.56610182,0.54451321,-2.49851027,-2.81566433,-0.55791090,-0.91815267
51.56819621,0.53861477,-2.49967156,-2.81692767,-0.55103650,-0.91819468
51.57029061,0.53271370,-2.50081844,-2.81817383,-0.54415905,-0.91823669
51.57238500,0.52681004,-2.50195092,-2.81940281,-0.53727861,-0.91827871
51.57447940,0.52090383,-2.50306899,-2.82061461,-0.53039521,-0.91832072
51.57657379,0.51499510,-2.50417263,-2.82180921,-0.52350890,-0.91836272
51.57866819,0.50908388,-2.50526185,-2.82298661,-0.51661972,-0.91840473
51.58076258,0.50317021,-2.50633664,-2.82414680,-0.50972771,-0.91844673
51.58285698,0.49725413,-2.50739699,-2.82528978,-0.50283292,-0.91848873
51.58495137,0.49133568,-2.50844290,-2.82641553,-0.49593539,-0.91853073
51.58704577,0.48541489,-2.50947436,-2.82752405,-0.48903516,-0.91857273
51.58914016,0.47949179,-2.51049136,-2.82861534,-0.48213228,-0.91861473
51.59123456,0.47356643,-2.51149391,-2.82968938,-0.47522679,-0.91865672
51.59332895,0.46763883,-2.51248199,-2.83074617,-0.46831874,-0.91869872
51.59542335,0.46170904,-2.51345560,-2.83178571,-0.46140816,-0.91874071
51.59751774,0.45577709,-2.51441473,-2.83280798,-0.45449511,-0.91878269
51.59961214,0.44984302,-2.51535938,-2.83381298,-0.44757962,-0.91882468
51.60170653,0.44390686,-2.51628954,-2.83480070,-0.44066174,-0.91886666
51.60380093,0.43796865,-2.51720522,-2.83577115,-0.43374151,-0.91890865
51.60589532,0.43202842,-2.51810639,-2.83672430,-0.42681898,-0.91895063
51.60798972,0.42608622,-2.51899307,-2.83766017,-0.41989419,-0.91899261
51.61008411,0.42014207,-2.51986524,-2.83857873,-0.41296718,-0.91903458
51.61217851,0.41419602,-2.52072290,-2.83947999,-0.40603799,-0.91907656
51.61427290,0.40824810,-2.52156605,-2.84036394,-0.39910668,-0.91911853
51.61636730,0.40229835,-2.52239467,-2.84123057,-0.39217328,-0.91916050
51.61846169,0.39634680,-2.52320877,-2.84207988,-0.38523784,-0.91920247
51.62055609,0.39039349,-2.52400835,-2.84291186,-0.37830041,-0.91924443
51.62265048,0.38443845,-2.52479339,-2.84372651,-0.37136101,-0.91928640
51.62474488,0.37848173,-2.52556390,-2.84452383,-0.36441971,-0.91932836
51.62683927,0.37252336,-2.52631987,-2.84530380,-0.35747654,-0.91937032
51.62893367,0.36656337,-2.52706129,-2.84606643,-0.35053155,-0.91941227
51.63102806,0.36060180,-2.52778817,-2.84681171,-0.34358478,-0.91945423
51.63312246,0.35463868,-2.52850050,-2.84753963,-0.33663627,-0.91949618
51.63521685,0.34867406,-2.52919827,-2.84825019,-0.32968607,-0.91953813
51.63731125,0.34270798,-2.52988148,-2.84894339,-0.32273422,-0.91958008
51.63940564,0.33674045,-2.53055013,-2.84961922,-0.31578077,-0.91962203
51.64150004,0.33077153,-2.53120422,-2.85027768,-0.30882576,-0.91966397
51.64359443,0.32480125,-2.53184374,-2.85091876,-0.30186923,-0.91970592
51.64568883,0.31882965,-2.53246869,-2.85154246,-0.29491123,-0.91974786
51.64778323,0.31285676,-2.53307906,-2.85214877,-0.28795180,-0.91978979
51.64987762,0.30688261,-2.53367485,-2.85273770,-0.28099099,-0.91983173
51.65197202,0.30090725,-2.53425607,-2.85330924,-0.27402883,-0.91987366
51.65406641,0.29493071,-2.53482270,-2.85386338,-0.26706538,-0.91991559
51.65616081,0.28895303,-2.53537475,-2.85440013,-0.26010068,-0.91995752
51.65825520,0.28297424,-2.53591221,-2.85491947,-0.25313477,-0.91999945
51.66034960,0.27699439,-2.53643508,-2.85542141,-0.24616769,-0.92004137
51.66244399,0.27101350,-2.53694335,-2.85590594,-0.23919949,-0.92008330
51.66453839,0.26503161,-2.53743703,-2.85637307,-0.23223021,-0.92012522
51.66663278,0.25904877,-2.53791611,-2.85682277,-0.22525990,-0.92016713
51.66872718,0.25306500,-2.53838060,-2.85725507,-0.21828860,-0.92020905
51.67082157,0.24708034,-2.53883048,-2.85766994,-0.21131636,-0.92025096
51.67291597,0.24109483,-2.53926576,-2.85806740,-0.20434322,-0.92029287
51.67501036,0.23510851,-2.53968643,-2.85844743,-0.19736921,-0.92033478
51.67710476,0.22912141,-2.54009249,-2.85881004,-0.19039440,-0.92037669
51.67919915,0.22313357,-2.54048395,-2.85915522,-0.18341882,-0.92041859
51.68129355,0.21714502,-2.54086080,-2.85948297,-0.17644251,-0.92046049
51.68338794,0.21115581,-2.54122303,-2.85979329,-0.16946552,-0.92050239
51.68548234,0.20516597,-2.54157065,-2.86008618,-0.16248789,-0.92054429
51.68757673,0.19917553,-2.54190366,-2.86036163,-0.15550967,-0.92058618
51.68967113,0.19318453,-2.54222205,-2.86061965,-0.14853090,-0.92062807
51.69176552,0.18719301,-2.54252582,-2.86086023,-0.14155163,-0.92066996
51.69385992,0.18120100,-2.54281498,-2.86108337,-0.13457189,-0.92071185
51.69595431,0.17520854,-2.54308951,-2.86128907,-0.12759174,-0.92075374
51.69804871,0.16921567,-2.54334943,-2.86147733,-0.12061122,-0.92079562
51.70014310,0.16322243,-2.54359473,-2.86164815,-0.11363036,-0.92083750
51.70223750,0.15722885,-2.54382540,-2.86180152,-0.10664923,-0.92087937
51.70433189,0.15123496,-2.54404146,-2.86193745,-0.09966785,-0.92092125
51.70642629,0.14524081,-2.54424289,-2.86205594,-0.09268627,-0.92096312
51.70852068,0.13924642,-2.54442970,-2.86215698,-0.08570455,-0.92100499
51.71061508,0.13325185,-2.54460189,-2.86224058,-0.07872271,-0.92104686
51.71270947,0.12725711,-2.54475945,-2.86230673,-0.07174081,-0.92108872
51.71480387,0.12126226,-2.54490240,-2.86235543,-0.06475889,-0.92113059
51.71689826,0.11526732,-2.54503072,-2.86238669,-0.05777700,-0.92117245
51.71899266,0.10927234,-2.54514441,-2.86240051,-0.05079517,-0.92121430
51.72108705,0.10327734,-2.54524349,-2.86239687,-0.04381346,-0.92125616
51.72318145,0.09728237,-2.54532794,-2.86237580,-0.03683190,-0.92129801
51.72527584,0.09128747,-2.54539777,-2.86233727,-0.02985054,-0.92133986
51.72737024,0.08529266,-2.54545298,-2.86228130,-0.02286942,-0.92138171
51.72946463,0.07929798,-2.54549356,-2.86220789,-0.01588860,-0.92142355
51.73155903,0.07330348,-2.54551953,-2.86211704,-0.00890811,-0.92146539
51.73365342,0.06730919,-2.54553088,-2.86200874,-0.00192799,-0.92150723
51.73574782,0.06131515,-2.54552761,-2.86188300,0.00505171,-0.92154907
51.73784221,0.05532138,-2.54550972,-2.86173982,0.01203094,-0.92159091
51.73993661,0.04932793,-2.54547721,-2.86157920,0.01900966,-0.92163274
51.74203100,0.04333484,-2.54543009,-2.86140114,0.02598783,-0.92167457
51.74412540,0.03734214,-2.54536835,-2.86120564,0.03296540,-0.92171639
51.74621979,0.03134987,-2.54529201,-2.86099271,0.03994233,-0.92175822
51.74831419,0.02535806,-2.54520104,-2.86076235,0.04691857,-0.92180004
51.75040859,0.01936675,-2.54509547,-2.86051455,0.05389409,-0.92184186
51.75250298,0.01337598,-2.54497529,-2.86024932,0.06086883,-0.92188367
51.75459738,0.00738578,-2.54484051,-2.85996666,0.06784276,-0.92192548
51.75669177,0.00139619,-2.54469112,-2.85966658,0.07481582,-0.92196730
51.75878617,-0.00459275,-2.54452712,-2.85934907,0.08178798,-0.92200910
51.76088056,-0.01058101,-2.54434852,-2.85901414,0.08875919,-0.92205091
51.76297496,-0.01656854,-2.54415533,-2.85866179,0.09572940,-0.92209271
51.76506935,-0.02255533,-2.54394753,-2.85829203,0.10269858,-0.92213451
51.76716375,-0.02854132,-2.54372515,-2.85790484,0.10966667,-0.92217631
51.76925814,-0.03452648,-2.54348816,-2.85750025,0.11663364,-0.92221810
51.77135254,-0.04051077,-2.54323659,-2.85707824,0.12359944,-0.92225989
51.77344693,-0.04649416,-2.54297043,-2.85663883,0.13056402,-0.92230168
51.77554133,-0.05247661,-2.54268969,-2.85618202,0.13752735,-0.92234347
51.77763572,-0.05845809,-2.54239436,-2.85570781,0.14448938,-0.92238525
51.77973012,-0.06443856,-2.54208445,-2.85521619,0.15145006,-0.92242703
51.78182451,-0.07041798,-2.54175997,-2.85470719,0.15840935,-0.92246881
51.78391891,-0.07639631,-2.54142091,-2.85418079,0.16536720,-0.92251058
51.78601330,-0.08237353,-2.54106728,-2.85363701,0.17232358,-0.92255236
51.78810770,-0.08834959,-2.54069909,-2.85307585,0.17927844,-0.92259412
51.79020209,-0.09432445,-2.54031632,-2.85249730,0.18623173,-0.92263589
51.79229649,-0.10029808,-2.53991900,-2.85190138,0.19318341,-0.92267765
51.79439088,-0.10627045,-2.53950712,-2.85128809,0.20013344,-0.92271941
51.79648528,-0.11224152,-2.53908069,-2.85065744,0.20708177,-0.92276117
51.79857967,-0.11821124,-2.53863970,-2.85000942,0.21402835,-0.92280293
51.80067407,-0.12417959,-2.53818417,-2.84934404,0.22097316,-0.92284468
51.80276846,-0.13014653,-2.53771409,-2.84866130,0.22791613,-0.92288643
51.80486286,-0.13611202,-2.53722948,-2.84796122,0.23485723,-0.92292817
51.80695725,-0.14207603,-2.53673032,-2.84724379,0.24179641,-0.92296992
51.80905165,-0.14803851,-2.53621664,-2.84650903,0.24873364,-0.92301166
51.81114604,-0.15399944,-2.53568843,-2.84575692,0.25566885,-0.92305340
51.81324044,-0.15995878,-2.53514570,-2.84498749,0.26260202,-0.92309513
51.81533483,-0.16591648,-2.53458845,-2.84420073,0.26953310,-0.92313686
51.81742923,-0.17187252,-2.53401669,-2.84339665,0.27646204,-0.92317859
51.81952362,-0.17782686,-2.53343041,-2.84257526,0.28338879,-0.92322032
51.82161802,-0.18377946,-2.53282963,-2.84173656,0.29031333,-0.92326204
51.82371241,-0.18973028,-2.53221435,-2.84088056,0.29723560,-0.92330376
51.82580681,-0.19567930,-2.53158458,-2.84000726,0.30415555,-0.92334548
51.82790120,-0.20162646,-2.53094031,-2.83911666,0.31107315,-0.92338719
51.82999560,-0.20757174,-2.53028156,-2.83820878,0.31798835,-0.92342890
51.83208999,-0.21351511,-2.52960832,-2.83728362,0.32490111,-0.92347061
51.83418439,-0.21945651,-2.52892062,-2.83634119,0.33181138,-0.92351231
51.83627878,-0.22539593,-2.52821844,-2.83538149,0.33871913,-0.92355401
51.83837318,-0.23133332,-2.52750180,-2.83440453,0.34562429,-0.92359571
51.84046757,-0.23726864,-2.52677069,-2.83341031,0.35252684,-0.92363741
51.84256197,-0.24320186,-2.52602514,-2.83239885,0.35942673,-0.92367910
51.84465636,-0.24913295,-2.52526513,-2.83137014,0.36632391,-0.92372079
51.84675076,-0.25506186,-2.52449068,-2.83032420,0.37321835,-0.92376248
51.84884515,-0.26098857,-2.52370180,-2.82926103,0.38010999,-0.92380416
51.85093955,-0.26691303,-2.52289849,-2.82818064,0.38699880,-0.92384584
51.85303395,-0.27283521,-2.52208075,-2.82708303,0.39388473,-0.92388752
51.85512834,-0.27875507,-2.52124859,-2.82596822,0.40076773,-0.92392919
51.85722274,-0.28467258,-2.52040202,-2.82483622,0.40764777,-0.92397086
51.85931713,-0.29058770,-2.51954104,-2.82368701,0.41452480,-0.92401253
51.86141153,-0.29650040,-2.51866566,-2.82252063,0.42139877,-0.92405419
51.86350592,-0.30241064,-2.51777589,-2.82133707,0.42826965,-0.92409586
51.86560032,-0.30831837,-2.51687173,-2.82013634,0.43513738,-0.92413751
51.86769471,-0.31422358,-2.51595319,-2.81891845,0.44200194,-0.92417917
51.86978911,-0.32012622,-2.51502028,-2.81768340,0.44886326,-0.92422082
51.87188350,-0.32602625,-2.51407300,-2.81643122,0.45572131,-0.92426247
51.87397790,-0.33192364,-2.51311136,-2.81516189,0.46257605,-0.92430412
51.87607229,-0.33781836,-2.51213537,-2.81387544,0.46942744,-0.92434576
51.87816669,-0.34371036,-2.51114503,-2.81257187,0.47627542,-0.92438740
51.88026108,-0.34959962,-2.51014036,-2.81125118,0.48311995,-0.92442903
51.88235548,-0.35548609,-2.50912135,-2.80991340,0.48996100,-0.92447067
51.88444987,-0.36136974,-2.50808802,-2.80855852,0.49679852,-0.92451229
51.88654427,-0.36725053,-2.50704037,-2.80718655,0.50363246,-0.92455392
51.88863866,-0.37312844,-2.50597841,-2.80579751,0.51046279,-0.92459554
51.89073306,-0.37900342,-2.50490215,-2.80439140,0.51728945,-0.92463716
51.89282745,-0.38487543,-2.50381159,-2.80296824,0.52411241,-0.92467878
51.89492185,-0.39074445,-2.50270675,-2.80152803,0.53093163,-0.92472039
51.89701624,-0.39661043,-2.50158764,-2.80007078,0.53774705,-0.92476200
51.89911064,-0.40247334,-2.50045425,-2.79859650,0.54455864,-0.92480361
51.90120503,-0.40833315,-2.49930660,-2.79710520,0.55136635,-0.92484521
51.90329943,-0.41418981,-2.49814469,-2.79559689,0.55817015,-0.92488681
51.90539382,-0.42004330,-2.49696854,-2.79407158,0.56496998,-0.92492841
51.90748822,-0.42589358,-2.49577816,-2.79252928,0.57176580,-0.92497000
51.90958261,-0.43174061,-2.49457354,-2.79097000,0.57855758,-0.92501159
51.91167701,-0.43758435,-2.49335470,-2.78939375,0.58534526,-0.92505318
51.91377140,-0.44342478,-2.49212165,-2.78780054,0.59212881,-0.92509476
51.91586580,-0.44926185,-2.49087440,-2.78619038,0.59890818,-0.92513634
51.91796019,-0.45509553,-2.48961296,-2.78456328,0.60568333,-0.92517792
51.92005459,-0.46092578,-2.48833733,-2.78291926,0.61245421,-0.92521949
51.92214898,-0.46675258,-2.48704752,-2.78125832,0.61922079,-0.92526106
51.92424338,-0.47257588,-2.48574354,-2.77958047,0.62598302,-0.92530263
51.92633777,-0.47839564,-2.48442541,-2.77788573,0.63274086,-0.92534419
51.92843217,-0.48421184,-2.48309313,-2.77617410,0.63949426,-0.92538575
51.93052656,-0.49002444,-2.48174671,-2.77444560,0.64624319,-0.92542731
51.93262096,-0.49583340,-2.48038616,-2.77270024,0.65298759,-0.92546886
51.93471535,-0.50163868,-2.47901148,-2.77093803,0.65972743,-0.92551041
51.93680975,-0.50744026,-2.47762270,-2.76915898,0.66646266,-0.92555195
51.93890414,-0.51323810,-2.47621981,-2.76736310,0.67319325,-0.92559349
51.94099854,-0.51903215,-2.47480284,-2.76555041,0.67991914,-0.92563503
51.94309293,-0.52482239,-2.47337178,-2.76372091,0.68664030,-0.92567657
51.94518733,-0.53060878,-2.47192665,-2.76187462,0.69335668,-0.92571810
51.94728172,-0.53639129,-2.47046746,-2.76001155,0.70006825,-0.92575963
51.94937612,-0.54216988,-2.46899422,-2.75813172,0.70677495,-0.92580115
51.95147051,-0.54794451,-2.46750693,-2.75623512,0.71347675,-0.92584267
51.95356491,-0.55371515,-2.46600561,-2.75432179,0.72017360,-0.92588419
51.95565931,-0.55948177,-2.46449028,-2.75239172,0.72686546,-0.92592570
51.95775370,-0.56524433,-2.46296093,-2.75044494,0.73355229,-0.92596721
51.95984810,-0.57100279,-2.46141759,-2.74848145,0.74023405,-0.92600872
51.96194249,-0.57675713,-2.45986025,-2.74650127,0.74691069,-0.92605022
51.96403689,-0.58250730,-2.45828894,-2.74450441,0.75358217,-0.92609172
51.96613128,-0.58825327,-2.45670366,-2.74249088,0.76024845,-0.92613322
51.96822568,-0.59399500,-2.45510442,-2.74046070,0.76690949,-0.92617471
51.97032007,-0.59973247,-2.45349124,-2.73841388,0.77356524,-0.92621620
51.97241447,-0.60546563,-2.45186412,-2.73635043,0.78021567,-0.92625769
51.97450886,-0.61119445,-2.45022308,-2.73427037,0.78686072,-0.92629917
51.97660326,-0.61691890,-2.44856813,-2.73217371,0.79350037,-0.92634065
51.97869765,-0.62263894,-2.44689928,-2.73006046,0.80013456,-0.92638212
51.98079205,-0.62835453,-2.44521654,-2.72793064,0.80676325,-0.92642359
51.98288644,-0.63406565,-2.44351993,-2.72578427,0.81338641,-0.92646506
51.98498084,-0.63977226,-2.44180944,-2.72362134,0.82000398,-0.92650652
51.98707523,-0.64547432,-2.44008511,-2.72144189,0.82661594,-0.92654798
51.98916963,-0.65117179,-2.43834693,-2.71924592,0.83322223,-0.92658944
51.99126402,-0.65686465,-2.43659492,-2.71703345,0.83982281,-0.92663089
51.99335842,-0.66255286,-2.43482909,-2.71480449,0.84641765,-0.92667234
51.99545281,-0.66823638,-2.43304946,-2.71255905,0.85300670,-0.92671378
51.99754721,-0.67391519,-2.43125603,-2.71029716,0.85958991,-0.92675523
51.99964160,-0.67958924,-2.42944882,-2.70801882,0.86616726,-0.92679666
52.00173600,-0.68525850,-2.42762784,-2.70572406,0.87273869,-0.92683810
52.00383039,-0.69092293,-2.42579310,-2.70341288,0.87930416,-0.92687953
52.00592479,-0.69658251,-2.42394462,-2.70108530,0.88586363,-0.92692095
52.00801918,-0.70223720,-2.42208241,-2.69874134,0.89241707,-0.92696237
52.01011358,-0.70788696,-2.42020648,-2.69638101,0.89896442,-0.92700379
52.01220797,-0.71353176,-2.41831684,-2.69400432,0.90550566,-0.92704521
52.01430237,-0.71917156,-2.41641351,-2.69161130,0.91204072,-0.92708662
52.01639676,-0.72480634,-2.41449650,-2.68920195,0.91856959,-0.92712803
52.01849116,-0.73043605,-2.41256582,-2.68677630,0.92509220,-0.92716943
52.02058555,-0.73606067,-2.41062149,-2.68433436,0.93160853,-0.92721083
52.02267995,-0.74168015,-2.40866352,-2.68187614,0.93811853,-0.92725223
52.02477434,-0.74729447,-2.40669191,-2.67940167,0.94462215,-0.92729362
52.02686874,-0.75290359,-2.40470670,-2.67691095,0.95111937,-0.92733501
52.02896313,-0.75850747,-2.40270788,-2.67440400,0.95761013,-0.92737639
52.03105753,-0.76410609,-2.40069548,-2.67188084,0.96409439,-0.92741777
52.03315192,-0.76969941,-2.39866950,-2.66934149,0.97057212,-0.92745915
52.03524632,-0.77528739,-2.39662996,-2.66678596,0.97704328,-0.92750052
52.03734071,-0.78087000,-2.39457687,-2.66421427,0.98350781,-0.92754189
52.03943511,-0.78644721,-2.39251026,-2.66162644,0.98996569,-0.92758325
52.04152950,-0.79201898,-2.39043012,-2.65902248,0.99641687,-0.92762461
52.04362390,-0.79758528,-2.38833648,-2.65640240,1.00286130,-0.92766597
52.04571829,-0.80314608,-2.38622935,-2.65376624,1.00929896,-0.92770732
52.04781269,-0.80870134,-2.38410874,-2.65111400,1.01572979,-0.92774867
52.04990708,-0.81425102,-2.38197468,-2.64844570,1.02215376,-0.92779002
52.05200148,-0.81979511,-2.37982716,-2.64576135,1.02857082,-0.92783136
52.05409587,-0.82533355,-2.37766622,-2.64306098,1.03498094,-0.92787270
52.05619027,-0.83086632,-2.37549185,-2.64034461,1.04138407,-0.92791403
52.05828467,-0.83639339,-2.37330408,-2.63761225,1.04778018,-0.92795536
52.06037906,-0.84191471,-2.37110293,-2.63486391,1.05416922,-0.92799668
52.06247346,-0.84743026,-2.36888839,-2.63209962,1.06055115,-0.92803801
52.06456785,-0.85294001,-2.36666051,-2.62931940,1.06692594,-0.92807932
52.06666225,-0.85844392,-2.36441927,-2.62652326,1.07329354,-0.92812064
