      t(s)    theta1(rad)    theta2(rad)             P1             P2
  4.990000      -0.305942       0.960700      -0.944894       0.500839
  5.000000      -0.311227       0.966478      -0.883971       0.419517
  5.010000      -0.316026       0.971245      -0.822183       0.338035
  5.020000      -0.320352       0.975020      -0.759623       0.256451
  5.030000      -0.324215       0.977818      -0.696383       0.174822
  5.040000      -0.327621       0.979655      -0.632552       0.093203
  5.050000      -0.330578       0.980542      -0.568216       0.011647
  5.060000      -0.333088       0.980488      -0.503460      -0.069795
  5.070000      -0.335155       0.979503      -0.438368      -0.151071
  5.080000      -0.336778       0.977593      -0.373024      -0.232130
  5.090000      -0.337957       0.974763      -0.307510      -0.312923
  5.100000      -0.338688       0.971016      -0.241909      -0.393399
  5.110000      -0.338968       0.966353      -0.176304      -0.473507
  5.120000      -0.338790       0.960774      -0.110779      -0.553196
  5.130000      -0.338147       0.954278      -0.045418      -0.632414
  5.140000      -0.337029       0.946859       0.019694      -0.711107
  5.150000      -0.335426       0.938514       0.084469      -0.789220
  5.160000      -0.333324       0.929232       0.148818      -0.866697
  5.170000      -0.330709       0.919004       0.212648      -0.943477
  5.180000      -0.327565       0.907816       0.275867      -1.019500
  5.190000      -0.323871       0.895654       0.338376      -1.094701
  5.200000      -0.319607       0.882496       0.400074      -1.169012
  5.210000      -0.314749       0.868322       0.460856      -1.242362
  5.220000      -0.309268       0.853103       0.520611      -1.314675
  5.230000      -0.303137       0.836809       0.579225      -1.385872
  5.240000      -0.296319       0.819403       0.636576      -1.455866
  5.250000      -0.288777       0.800842       0.692535      -1.524566
  5.260000      -0.280469       0.781078       0.746967      -1.591876
  5.270000      -0.271345       0.760053       0.799727      -1.657688
  5.280000      -0.261352       0.737702       0.850661      -1.721891
  5.290000      -0.250427       0.713947       0.899603      -1.784361
  5.300000      -0.238501       0.688700       0.946376      -1.844965
  5.310000      -0.225493       0.661859       0.990788      -1.903557
  5.320000      -0.211315       0.633306       1.032629      -1.959979
  5.330000      -0.195863       0.602905       1.071674      -2.014057
  5.340000      -0.179023       0.570501       1.107675      -2.065599
  5.350000      -0.160663       0.535918       1.140361      -2.114393
  5.360000      -0.140641       0.498958       1.169435      -2.160206
  5.370000      -0.118802       0.459408       1.194571      -2.202779
  5.380000      -0.094987       0.417047       1.215412      -2.241829
  5.390000      -0.069048       0.371664       1.231571      -2.277041
  5.400000      -0.040874       0.323101       1.242631      -2.308077
  5.410000      -0.010433       0.271309       1.248154      -2.334577
  5.420000       0.022157       0.216441       1.247703      -2.356171
  5.430000       0.056562       0.158959       1.240865      -2.372505
  5.440000       0.092171       0.099704       1.227303      -2.383272
  5.450000       0.128119       0.039874       1.206809      -2.388261
  5.460000       0.163419      -0.019163       1.179352      -2.387391
  5.470000       0.197169      -0.076159       1.145106      -2.380738
  5.480000       0.228720      -0.130224       1.104420      -2.368520
  5.490000       0.257730      -0.180896       1.057772      -2.351057
  5.500000       0.284112      -0.228067       1.005699      -2.328724
  5.510000       0.307941      -0.271858       0.948748      -2.301909
  5.520000       0.329380      -0.312503       0.887443      -2.270990
  5.530000       0.348618      -0.350276       0.822271      -2.236319
  5.540000       0.365851      -0.385450       0.753673      -2.198217
  5.550000       0.381256      -0.418278       0.682048      -2.156975
  5.560000       0.394997      -0.448985       0.607754      -2.112854
  5.570000       0.407214      -0.477764       0.531117      -2.066092
  5.580000       0.418033      -0.504784       0.452428      -2.016900
  5.590000       0.427559      -0.530189       0.371955      -1.965471
  5.600000       0.435888      -0.554101       0.289939      -1.911982
  5.610000       0.443100      -0.576624       0.206605      -1.856593
  5.620000       0.449267      -0.597848       0.122158      -1.799450
  5.630000       0.454452      -0.617847       0.036790      -1.740690
  5.640000       0.458709      -0.636687      -0.049321      -1.680439
  5.650000       0.462087      -0.654421      -0.136010      -1.618814
  5.660000       0.464631      -0.671097      -0.223118      -1.555924
  5.670000       0.466377      -0.686751      -0.310498      -1.491871
  5.680000       0.467362      -0.701418      -0.398009      -1.426753
  5.690000       0.467616      -0.715124      -0.485517      -1.360660
  5.700000       0.467167      -0.727891      -0.572895      -1.293679
  5.710000       0.466040      -0.739737      -0.660020      -1.225892
  5.720000       0.464258      -0.750674      -0.746772      -1.157379
  5.730000       0.461842      -0.760715      -0.833040      -1.088216
  5.740000       0.458810      -0.769865      -0.918711      -1.018474
  5.750000       0.455177      -0.778128      -1.003678      -0.948225
  5.760000       0.450960      -0.785507      -1.087837      -0.877538
  5.770000       0.446170      -0.792000      -1.171084      -0.806479
  5.780000       0.440818      -0.797604      -1.253318      -0.735114
  5.790000       0.434914      -0.802313      -1.334441      -0.663506
  5.800000       0.428465      -0.806118      -1.414353      -0.591721
  5.810000       0.421478      -0.809011      -1.492957      -0.519820
  5.820000       0.413955      -0.810979      -1.570157      -0.447867
  5.830000       0.405900      -0.812008      -1.645854      -0.375925
  5.840000       0.397313      -0.812080      -1.719953      -0.304057
  5.850000       0.388192      -0.811179      -1.792353      -0.232329
  5.860000       0.378533      -0.809281      -1.862958      -0.160804
  5.870000       0.368329      -0.806363      -1.931665      -0.089551
  5.880000       0.357573      -0.802400      -1.998373      -0.018638
  5.890000       0.346252      -0.797360      -2.062977       0.051864
  5.900000       0.334351      -0.791210      -2.125368       0.121880
  5.910000       0.321853      -0.783914      -2.185436       0.191335
  5.920000       0.308735      -0.775430      -2.243065       0.260146
  5.930000       0.294972      -0.765712      -2.298134       0.328228
  5.940000       0.280532      -0.754706      -2.350517       0.395490
  5.950000       0.265381      -0.742356      -2.400082       0.461836
  5.960000       0.249474      -0.728594      -2.446688       0.527163
  5.970000       0.232764      -0.713346      -2.490186       0.591359
  5.980000       0.215194      -0.696527      -2.530417       0.654305
  5.990000       0.196698      -0.678041      -2.567209       0.715869
  6.000000       0.177200      -0.657780      -2.600379       0.775909
  6.010000       0.156615      -0.635621      -2.629728       0.834271
  6.020000       0.134844      -0.611424      -2.655040       0.890783
  6.030000       0.111775      -0.585034      -2.676080       0.945256
  6.040000       0.087286      -0.556278      -2.692590       0.997484
  6.050000       0.061243      -0.524972      -2.704291       1.047236
  6.060000       0.033507      -0.490925      -2.710878       1.094258
  6.070000       0.003945      -0.453953      -2.712023       1.138271
  6.080000      -0.027549      -0.413914      -2.707372       1.178970
  6.090000      -0.061025      -0.370745      -2.696558       1.216027
  6.100000      -0.096425      -0.324538      -2.679212       1.249101
  6.110000      -0.133525      -0.275621      -2.654983       1.277852
  6.120000      -0.171880      -0.224633      -2.623580       1.301967
  6.130000      -0.210814      -0.172542      -2.584810       1.321192
  6.140000      -0.249487      -0.120543      -2.538626       1.335375
  6.150000      -0.287051      -0.069846      -2.485155       1.344489
  6.160000      -0.322807      -0.021444      -2.424692       1.348639
  6.170000      -0.356305       0.024025      -2.357666       1.348043
  6.180000      -0.387344       0.066276      -2.284583       1.342993
  6.190000      -0.415907       0.105289      -2.205979       1.333817
  6.200000      -0.442094       0.141207      -2.122379       1.320850
  6.210000      -0.466055       0.174250      -2.034279       1.304416
  6.220000      -0.487961       0.204665      -1.942135       1.284817
  6.230000      -0.507977       0.232692      -1.846361       1.262330
  6.240000      -0.526257       0.258556      -1.747332       1.237206
  6.250000      -0.542939       0.282455      -1.645386       1.209675
  6.260000      -0.558142       0.304566      -1.540831       1.179942
  6.270000      -0.571970       0.325041      -1.433946       1.148194
  6.280000      -0.584514       0.344014      -1.324985       1.114601
  6.290000      -0.595851       0.361599      -1.214183       1.079319
  6.300000      -0.606050       0.377894      -1.101757       1.042491
  6.310000      -0.615168       0.392986      -0.987907       1.004248
  6.320000      -0.623256       0.406947      -0.872821       0.964711
