      t(s)    theta1(rad)    theta2(rad)             P1             P2
 41.230000       0.032733      -0.031630       0.054537      -0.008855
 41.240000       0.033268      -0.032221       0.048013      -0.005738
 41.250000       0.033706      -0.032684       0.041398      -0.002569
 41.260000       0.034045      -0.033016       0.034710       0.000639
 41.270000       0.034285      -0.033217       0.027969       0.003872
 41.280000       0.034426      -0.033286       0.021194       0.007119
 41.290000       0.034466      -0.033222       0.014406       0.010366
 41.300000       0.034407      -0.033027       0.007623       0.013601
 41.310000       0.034249      -0.032701       0.000865       0.016810
 41.320000       0.033992      -0.032245      -0.005848       0.019980
 41.330000       0.033638      -0.031661      -0.012497       0.023100
 41.340000       0.033188      -0.030951      -0.019064       0.026156
 41.350000       0.032644      -0.030117      -0.025530       0.029136
 41.360000       0.032009      -0.029162      -0.031876       0.032029
 41.370000       0.031283      -0.028089      -0.038084       0.034822
 41.380000       0.030470      -0.026903      -0.044139       0.037505
 41.390000       0.029573      -0.025606      -0.050022       0.040066
 41.400000       0.028594      -0.024204      -0.055717       0.042495
 41.410000       0.027538      -0.022701      -0.061209       0.044782
 41.420000       0.026407      -0.021103      -0.066484       0.046917
 41.430000       0.025206      -0.019415      -0.071526       0.048891
 41.440000       0.023939      -0.017642      -0.076323       0.050696
 41.450000       0.022610      -0.015791      -0.080862       0.052323
 41.460000       0.021224      -0.013868      -0.085131       0.053766
 41.470000       0.019784      -0.011879      -0.089120       0.055017
 41.480000       0.018297      -0.009832      -0.092820       0.056071
 41.490000       0.016767      -0.007733      -0.096220       0.056923
 41.500000       0.015199      -0.005590      -0.099314       0.057567
 41.510000       0.013599      -0.003411      -0.102094       0.058000
 41.520000       0.011972      -0.001201      -0.104555       0.058218
 41.530000       0.010323       0.001029      -0.106693       0.058219
 41.540000       0.008659       0.003274      -0.108503       0.058002
 41.550000       0.006983       0.005525      -0.109983       0.057565
 41.560000       0.005303       0.007775      -0.111131       0.056908
 41.570000       0.003623       0.010015      -0.111948       0.056033
 41.580000       0.001949       0.012238      -0.112435       0.054939
 41.590000       0.000287       0.014436      -0.112592       0.053630
 41.600000      -0.001358       0.016602      -0.112423       0.052108
 41.610000      -0.002980       0.018728      -0.111932       0.050377
 41.620000      -0.004575       0.020807      -0.111124       0.048441
 41.630000      -0.006137       0.022831      -0.110005       0.046305
 41.640000      -0.007661       0.024794      -0.108582       0.043975
 41.650000      -0.009142       0.026690      -0.106864       0.041458
 41.660000      -0.010577       0.028510      -0.104858       0.038759
 41.670000      -0.011959       0.030250      -0.102575       0.035888
 41.680000      -0.013285       0.031904      -0.100026       0.032852
 41.690000      -0.014551       0.033465      -0.097222       0.029661
 41.700000      -0.015753       0.034929      -0.094176       0.026322
 41.710000      -0.016887       0.036290      -0.090900       0.022847
 41.720000      -0.017950       0.037544      -0.087409       0.019246
 41.730000      -0.018939       0.038687      -0.083716       0.015529
 41.740000      -0.019852       0.039715      -0.079837       0.011708
 41.750000      -0.020684       0.040624      -0.075786       0.007793
 41.760000      -0.021435       0.041412      -0.071581       0.003797
 41.770000      -0.022102       0.042075      -0.067237      -0.000267
 41.780000      -0.022684       0.042611      -0.062770      -0.004389
 41.790000      -0.023178       0.043019      -0.058199      -0.008555
 41.800000      -0.023585       0.043297      -0.053540      -0.012752
 41.810000      -0.023902       0.043444      -0.048811      -0.016969
 41.820000      -0.024130       0.043460      -0.044029      -0.021191
 41.830000      -0.024268       0.043343      -0.039212      -0.025406
 41.840000      -0.024316       0.043095      -0.034377      -0.029602
 41.850000      -0.024275       0.042716      -0.029543      -0.033765
 41.860000      -0.024145       0.042208      -0.024727      -0.037882
 41.870000      -0.023927       0.041571      -0.019945      -0.041941
 41.880000      -0.023622       0.040807      -0.015216      -0.045930
 41.890000      -0.023232       0.039920      -0.010556      -0.049836
 41.900000      -0.022758       0.038910      -0.005982      -0.053648
 41.910000      -0.022203       0.037783      -0.001510      -0.057353
 41.920000      -0.021568       0.036540       0.002844      -0.060940
 41.930000      -0.020857       0.035186       0.007066      -0.064398
 41.940000      -0.020072       0.033725       0.011139      -0.067717
 41.950000      -0.019216       0.032162       0.015051      -0.070886
 41.960000      -0.018293       0.030500       0.018787      -0.073895
 41.970000      -0.017305       0.028747       0.022335      -0.076736
 41.980000      -0.016258       0.026906       0.025682      -0.079399
 41.990000      -0.015154       0.024984       0.028817      -0.081877
 42.000000      -0.013997       0.022987       0.031729      -0.084162
 42.010000      -0.012793       0.020921       0.034409      -0.086246
 42.020000      -0.011545       0.018793       0.036848      -0.088123
 42.030000      -0.010258       0.016609       0.039037      -0.089789
 42.040000      -0.008938       0.014376       0.040969      -0.091237
 42.050000      -0.007588       0.012102       0.042639      -0.092463
 42.060000      -0.006213       0.009793       0.044041      -0.093464
 42.070000      -0.004820       0.007458       0.045171      -0.094237
 42.080000      -0.003412       0.005102       0.046025      -0.094779
 42.090000      -0.001995       0.002734       0.046602      -0.095090
 42.100000      -0.000575       0.000362       0.046899      -0.095168
 42.110000       0.000845      -0.002007       0.046918      -0.095013
 42.120000       0.002258      -0.004366       0.046659      -0.094626
 42.130000       0.003659      -0.006708       0.046123      -0.094009
 42.140000       0.005043      -0.009024       0.045314      -0.093164
 42.150000       0.006406      -0.011307       0.044235      -0.092093
 42.160000       0.007743      -0.013552       0.042890      -0.090801
 42.170000       0.009048      -0.015749       0.041287      -0.089291
 42.180000       0.010317      -0.017893       0.039431      -0.087569
 42.190000       0.011545      -0.019978       0.037330      -0.085640
 42.200000       0.012728      -0.021996       0.034993      -0.083512
 42.210000       0.013863      -0.023941       0.032428      -0.081189
 42.220000       0.014944      -0.025808       0.029646      -0.078681
 42.230000       0.015968      -0.027592       0.026658      -0.075994
 42.240000       0.016932      -0.029286       0.023475      -0.073139
 42.250000       0.017831      -0.030886       0.020110      -0.070123
 42.260000       0.018664      -0.032387       0.016575      -0.066956
 42.270000       0.019426      -0.033785       0.012884      -0.063649
 42.280000       0.020116      -0.035076       0.009051      -0.060211
 42.290000       0.020731      -0.036256       0.005090      -0.056654
 42.300000       0.021268      -0.037323       0.001017      -0.052989
 42.310000       0.021727      -0.038272      -0.003154      -0.049226
 42.320000       0.022104      -0.039103      -0.007405      -0.045378
 42.330000       0.022400      -0.039813      -0.011723      -0.041456
 42.340000       0.022612      -0.040399      -0.016089      -0.037472
 42.350000       0.022740      -0.040862      -0.020489      -0.033439
 42.360000       0.022784      -0.041199      -0.024904      -0.029369
 42.370000       0.022743      -0.041411      -0.029320      -0.025274
 42.380000       0.022618      -0.041498      -0.033719      -0.021166
 42.390000       0.022408      -0.041459      -0.038084      -0.017058
 42.400000       0.022115      -0.041296      -0.042399      -0.012962
 42.410000       0.021739      -0.041009      -0.046649      -0.008891
 42.420000       0.021281      -0.040601      -0.050816      -0.004855
 42.430000       0.020743      -0.040072      -0.054885      -0.000868
 42.440000       0.020126      -0.039426      -0.058840       0.003060
 42.450000       0.019433      -0.038665      -0.062667       0.006917
 42.460000       0.018665      -0.037792      -0.066350       0.010691
 42.470000       0.017825      -0.036810      -0.069876       0.014372
 42.480000       0.016917      -0.035723      -0.073230       0.017950
 42.490000       0.015941      -0.034535      -0.076399       0.021414
 42.500000       0.014903      -0.033250      -0.079370       0.024755
 42.510000       0.013805      -0.031874      -0.082132       0.027964
 42.520000       0.012651      -0.030410      -0.084674       0.031031
 42.530000       0.011444      -0.028865      -0.086984       0.033949
 42.540000       0.010189      -0.027244      -0.089053       0.036709
 42.550000       0.008889      -0.025552      -0.090872       0.039305
 42.560000       0.007549      -0.023796      -0.092432       0.041730
 42.570000       0.006174      -0.021981      -0.093727       0.043979
 42.580000       0.004767      -0.020115      -0.094750       0.046045
